date,datatype,station,value,month_abbr
12,TMIN,GHCND:USC00416104,39.8,Dec
1,TMAX,GHCND:USC00402589,42.5,Jan
1,TMIN,GHCND:USC00402589,22.7,Jan
3,TMAX,GHCND:USC00402589,66.6,Mar
3,TMIN,GHCND:USC00402589,42.4,Mar
4,TMAX,GHCND:USC00402589,72.3,Apr
9,TMAX,GHCND:USC00402589,83.1,Sep
9,TMIN,GHCND:USC00402589,62.1,Sep
10,TMAX,GHCND:USC00402589,75.0,Oct
10,TMIN,GHCND:USC00402589,48.8,Oct
11,TMAX,GHCND:USC00402589,65.8,Nov
11,TMIN,GHCND:USC00402589,44.5,Nov
12,TMAX,GHCND:USC00402589,51.8,Dec
12,TMIN,GHCND:USC00402589,32.2,Dec
1,TMAX,GHCND:USR0000GSTE,59.0,Jan
1,TMIN,GHCND:USR0000GSTE,32.1,Jan
2,TMAX,GHCND:USR0000GSTE,72.2,Feb
2,TMIN,GHCND:USR0000GSTE,45.9,Feb
3,TMAX,GHCND:USR0000GSTE,74.95,Mar
3,TMIN,GHCND:USR0000GSTE,49.05,Mar
4,TMAX,GHCND:USR0000GSTE,80.8,Apr
4,TMIN,GHCND:USR0000GSTE,53.5,Apr
5,TMAX,GHCND:USR0000GSTE,88.5,May
5,TMIN,GHCND:USR0000GSTE,64.9,May
6,TMAX,GHCND:USR0000GSTE,93.0,Jun
6,TMIN,GHCND:USR0000GSTE,69.5,Jun
7,TMAX,GHCND:USR0000GSTE,93.8,Jul
7,TMIN,GHCND:USR0000GSTE,73.1,Jul
8,TMAX,GHCND:USR0000GSTE,91.1,Aug
8,TMIN,GHCND:USR0000GSTE,72.4,Aug
9,TMAX,GHCND:USR0000GSTE,86.0,Sep
9,TMIN,GHCND:USR0000GSTE,69.4,Sep
10,TMAX,GHCND:USR0000GSTE,83.6,Oct
10,TMIN,GHCND:USR0000GSTE,55.7,Oct
12,TMAX,GHCND:USR0000GSTE,66.6,Dec
12,TMIN,GHCND:USR0000GSTE,41.3,Dec
1,TMAX,GHCND:USC00144531,39.4,Jan
1,TMIN,GHCND:USC00144531,15.5,Jan
3,TMAX,GHCND:USC00144531,65.94999999999999,Mar
3,TMIN,GHCND:USC00144531,35.05,Mar
4,TMAX,GHCND:USC00144531,73.6,Apr
4,TMIN,GHCND:USC00144531,44.5,Apr
5,TMAX,GHCND:USC00144531,80.0,May
5,TMIN,GHCND:USC00144531,54.1,May
6,TMAX,GHCND:USC00144531,90.1,Jun
6,TMIN,GHCND:USC00144531,65.8,Jun
7,TMAX,GHCND:USC00144531,91.9,Jul
7,TMIN,GHCND:USC00144531,66.9,Jul
8,TMAX,GHCND:USC00144531,92.9,Aug
8,TMIN,GHCND:USC00144531,67.4,Aug
10,TMAX,GHCND:USC00144531,82.0,Oct
10,TMIN,GHCND:USC00144531,50.2,Oct
11,TMAX,GHCND:USC00144531,61.5,Nov
11,TMIN,GHCND:USC00144531,39.1,Nov
12,TMAX,GHCND:USC00144531,55.5,Dec
12,TMIN,GHCND:USC00144531,32.0,Dec
1,TMAX,GHCND:USC00086767,61.1,Jan
1,TMIN,GHCND:USC00086767,40.3,Jan
2,TMAX,GHCND:USC00086767,72.7,Feb
2,TMIN,GHCND:USC00086767,54.1,Feb
3,TMAX,GHCND:USC00086767,73.95,Mar
3,TMIN,GHCND:USC00086767,54.3,Mar
4,TMAX,GHCND:USC00086767,80.1,Apr
4,TMIN,GHCND:USC00086767,55.3,Apr
5,TMAX,GHCND:USC00086767,84.3,May
5,TMIN,GHCND:USC00086767,66.7,May
8,TMAX,GHCND:USC00086767,90.3,Aug
9,TMAX,GHCND:USC00086767,86.5,Sep
10,TMAX,GHCND:USC00086767,81.4,Oct
10,TMIN,GHCND:USC00086767,69.6,Oct
11,TMAX,GHCND:USC00086767,77.8,Nov
11,TMIN,GHCND:USC00086767,60.9,Nov
12,TMAX,GHCND:USC00086767,69.8,Dec
12,TMIN,GHCND:USC00086767,51.4,Dec
1,TMAX,GHCND:USW00093721,38.5,Jan
1,TMIN,GHCND:USW00093721,22.4,Jan
2,TMAX,GHCND:USW00093721,46.3,Feb
2,TMIN,GHCND:USW00093721,29.0,Feb
3,TMAX,GHCND:USW00093721,60.9,Mar
3,TMIN,GHCND:USW00093721,38.7,Mar
4,TMAX,GHCND:USW00093721,68.0,Apr
4,TMIN,GHCND:USW00093721,47.7,Apr
5,TMAX,GHCND:USW00093721,75.5,May
5,TMIN,GHCND:USW00093721,57.4,May
6,TMAX,GHCND:USW00093721,89.2,Jun
6,TMIN,GHCND:USW00093721,66.0,Jun
7,TMAX,GHCND:USW00093721,92.4,Jul
7,TMIN,GHCND:USW00093721,72.0,Jul
8,TMAX,GHCND:USW00093721,87.1,Aug
8,TMIN,GHCND:USW00093721,66.8,Aug
9,TMAX,GHCND:USW00093721,78.4,Sep
9,TMIN,GHCND:USW00093721,60.4,Sep
10,TMAX,GHCND:USW00093721,69.5,Oct
10,TMIN,GHCND:USW00093721,42.8,Oct
11,TMAX,GHCND:USW00093721,61.2,Nov
11,TMIN,GHCND:USW00093721,40.3,Nov
12,TMAX,GHCND:USW00093721,47.1,Dec
12,TMIN,GHCND:USW00093721,30.2,Dec
3,TMAX,GHCND:USC00361726,57.55,Mar
3,TMIN,GHCND:USC00361726,34.1,Mar
4,TMAX,GHCND:USC00361726,67.6,Apr
4,TMIN,GHCND:USC00361726,43.2,Apr
5,TMAX,GHCND:USC00361726,80.0,May
5,TMIN,GHCND:USC00361726,56.3,May
6,TMAX,GHCND:USC00361726,85.2,Jun
6,TMIN,GHCND:USC00361726,59.9,Jun
7,TMAX,GHCND:USC00361726,88.5,Jul
7,TMIN,GHCND:USC00361726,65.1,Jul
8,TMIN,GHCND:USC00361726,61.3,Aug
9,TMIN,GHCND:USC00361726,57.2,Sep
10,TMIN,GHCND:USC00361726,41.6,Oct
11,TMAX,GHCND:USC00361726,58.5,Nov
11,TMIN,GHCND:USC00361726,34.9,Nov
12,TMAX,GHCND:USC00361726,42.1,Dec
1,TMAX,GHCND:USW00023234,59.9,Jan
1,TMIN,GHCND:USW00023234,45.2,Jan
2,TMAX,GHCND:USW00023234,61.2,Feb
2,TMIN,GHCND:USW00023234,46.6,Feb
3,TMAX,GHCND:USW00023234,61.7,Mar
3,TMIN,GHCND:USW00023234,48.65,Mar
4,TMAX,GHCND:USW00023234,65.2,Apr
4,TMIN,GHCND:USW00023234,50.2,Apr
5,TMAX,GHCND:USW00023234,69.1,May
5,TMIN,GHCND:USW00023234,52.5,May
6,TMAX,GHCND:USW00023234,69.6,Jun
6,TMIN,GHCND:USW00023234,52.6,Jun
7,TMAX,GHCND:USW00023234,73.2,Jul
7,TMIN,GHCND:USW00023234,55.8,Jul
8,TMAX,GHCND:USW00023234,70.2,Aug
8,TMIN,GHCND:USW00023234,54.5,Aug
9,TMAX,GHCND:USW00023234,71.7,Sep
9,TMIN,GHCND:USW00023234,54.2,Sep
10,TMAX,GHCND:USW00023234,74.4,Oct
10,TMIN,GHCND:USW00023234,55.1,Oct
11,TMAX,GHCND:USW00023234,63.7,Nov
11,TMIN,GHCND:USW00023234,49.1,Nov
12,TMAX,GHCND:USW00023234,60.6,Dec
12,TMIN,GHCND:USW00023234,48.6,Dec
1,TMAX,GHCND:USR0000SSAV,56.6,Jan
1,TMIN,GHCND:USR0000SSAV,34.3,Jan
2,TMAX,GHCND:USR0000SSAV,70.2,Feb
2,TMIN,GHCND:USR0000SSAV,46.4,Feb
3,TMAX,GHCND:USR0000SSAV,73.4,Mar
3,TMIN,GHCND:USR0000SSAV,52.1,Mar
4,TMAX,GHCND:USR0000SSAV,78.7,Apr
4,TMIN,GHCND:USR0000SSAV,58.5,Apr
5,TMAX,GHCND:USR0000SSAV,86.0,May
5,TMIN,GHCND:USR0000SSAV,67.2,May
6,TMAX,GHCND:USR0000SSAV,90.4,Jun
6,TMIN,GHCND:USR0000SSAV,72.3,Jun
7,TMAX,GHCND:USR0000SSAV,93.2,Jul
7,TMIN,GHCND:USR0000SSAV,75.0,Jul
8,TMAX,GHCND:USR0000SSAV,90.8,Aug
8,TMIN,GHCND:USR0000SSAV,73.7,Aug
9,TMAX,GHCND:USR0000SSAV,85.4,Sep
9,TMIN,GHCND:USR0000SSAV,70.2,Sep
10,TMAX,GHCND:USR0000SSAV,80.7,Oct
10,TMIN,GHCND:USR0000SSAV,59.1,Oct
11,TMAX,GHCND:USR0000SSAV,74.3,Nov
11,TMIN,GHCND:USR0000SSAV,55.9,Nov
12,TMAX,GHCND:USR0000SSAV,63.9,Dec
12,TMIN,GHCND:USR0000SSAV,43.4,Dec
1,TMAX,GHCND:USC00313567,46.8,Jan
1,TMIN,GHCND:USC00313567,28.7,Jan
2,TMAX,GHCND:USC00313567,54.5,Feb
2,TMIN,GHCND:USC00313567,37.4,Feb
3,TMAX,GHCND:USC00313567,64.0,Mar
3,TMIN,GHCND:USC00313567,44.1,Mar
6,TMAX,GHCND:USC00313567,84.6,Jun
6,TMIN,GHCND:USC00313567,68.9,Jun
7,TMAX,GHCND:USC00313567,88.4,Jul
7,TMIN,GHCND:USC00313567,74.4,Jul
8,TMAX,GHCND:USC00313567,86.4,Aug
8,TMIN,GHCND:USC00313567,71.0,Aug
9,TMAX,GHCND:USC00313567,79.3,Sep
9,TMIN,GHCND:USC00313567,68.5,Sep
10,TMAX,GHCND:USC00313567,72.7,Oct
10,TMIN,GHCND:USC00313567,56.5,Oct
11,TMAX,GHCND:USC00313567,67.4,Nov
11,TMIN,GHCND:USC00313567,51.7,Nov
12,TMAX,GHCND:USC00313567,55.4,Dec
12,TMIN,GHCND:USC00313567,39.4,Dec
1,TMAX,GHCND:USC00145530,35.4,Jan
1,TMIN,GHCND:USC00145530,13.4,Jan
2,TMAX,GHCND:USC00145530,41.1,Feb
2,TMIN,GHCND:USC00145530,18.1,Feb
3,TMAX,GHCND:USC00145530,63.85,Mar
3,TMIN,GHCND:USC00145530,34.7,Mar
4,TMAX,GHCND:USC00145530,70.3,Apr
4,TMIN,GHCND:USC00145530,44.1,Apr
5,TMAX,GHCND:USC00145530,77.7,May
5,TMIN,GHCND:USC00145530,54.7,May
6,TMAX,GHCND:USC00145530,86.0,Jun
6,TMIN,GHCND:USC00145530,65.3,Jun
7,TMAX,GHCND:USC00145530,87.3,Jul
7,TMIN,GHCND:USC00145530,65.7,Jul
8,TMAX,GHCND:USC00145530,88.9,Aug
8,TMIN,GHCND:USC00145530,64.6,Aug
9,TMAX,GHCND:USC00145530,82.8,Sep
9,TMIN,GHCND:USC00145530,55.2,Sep
10,TMAX,GHCND:USC00145530,78.6,Oct
10,TMIN,GHCND:USC00145530,44.2,Oct
11,TMAX,GHCND:USC00145530,58.7,Nov
11,TMIN,GHCND:USC00145530,35.1,Nov
12,TMAX,GHCND:USC00145530,48.3,Dec
12,TMIN,GHCND:USC00145530,24.4,Dec
1,TMAX,GHCND:USW00013964,47.3,Jan
1,TMIN,GHCND:USW00013964,26.0,Jan
2,TMAX,GHCND:USW00013964,55.5,Feb
2,TMIN,GHCND:USW00013964,32.8,Feb
3,TMAX,GHCND:USW00013964,71.69999999999999,Mar
3,TMIN,GHCND:USW00013964,45.650000000000006,Mar
4,TMAX,GHCND:USW00013964,76.3,Apr
4,TMIN,GHCND:USW00013964,53.7,Apr
5,TMAX,GHCND:USW00013964,84.1,May
5,TMIN,GHCND:USW00013964,65.2,May
6,TMAX,GHCND:USW00013964,92.6,Jun
6,TMIN,GHCND:USW00013964,71.6,Jun
7,TMAX,GHCND:USW00013964,92.9,Jul
7,TMIN,GHCND:USW00013964,73.3,Jul
8,TMAX,GHCND:USW00013964,94.4,Aug
8,TMIN,GHCND:USW00013964,73.0,Aug
9,TMAX,GHCND:USW00013964,87.6,Sep
9,TMIN,GHCND:USW00013964,65.4,Sep
10,TMAX,GHCND:USW00013964,85.6,Oct
10,TMIN,GHCND:USW00013964,55.4,Oct
11,TMAX,GHCND:USW00013964,67.8,Nov
11,TMIN,GHCND:USW00013964,45.7,Nov
12,TMAX,GHCND:USW00013964,56.9,Dec
12,TMIN,GHCND:USW00013964,38.0,Dec
1,TMAX,GHCND:USC00300785,22.8,Jan
1,TMIN,GHCND:USC00300785,7.9,Jan
2,TMAX,GHCND:USC00300785,25.5,Feb
2,TMIN,GHCND:USC00300785,8.3,Feb
3,TMAX,GHCND:USC00300785,41.55,Mar
3,TMIN,GHCND:USC00300785,22.200000000000003,Mar
4,TMAX,GHCND:USC00300785,51.3,Apr
4,TMIN,GHCND:USC00300785,32.2,Apr
5,TMAX,GHCND:USC00300785,67.1,May
5,TMIN,GHCND:USC00300785,47.5,May
6,TMAX,GHCND:USC00300785,72.3,Jun
6,TMIN,GHCND:USC00300785,53.5,Jun
7,TMAX,GHCND:USC00300785,77.5,Jul
7,TMIN,GHCND:USC00300785,55.7,Jul
8,TMAX,GHCND:USC00300785,72.7,Aug
8,TMIN,GHCND:USC00300785,54.2,Aug
9,TMAX,GHCND:USC00300785,71.2,Sep
9,TMIN,GHCND:USC00300785,50.2,Sep
10,TMAX,GHCND:USC00300785,58.9,Oct
10,TMIN,GHCND:USC00300785,37.4,Oct
11,TMAX,GHCND:USC00300785,46.5,Nov
11,TMIN,GHCND:USC00300785,28.9,Nov
12,TMAX,GHCND:USC00300785,29.9,Dec
12,TMIN,GHCND:USC00300785,15.7,Dec
1,TMAX,GHCND:USC00294862,43.0,Jan
1,TMIN,GHCND:USC00294862,6.4,Jan
2,TMAX,GHCND:USC00294862,56.4,Feb
2,TMIN,GHCND:USC00294862,15.3,Feb
3,TMAX,GHCND:USC00294862,62.7,Mar
3,TMIN,GHCND:USC00294862,22.1,Mar
4,TMAX,GHCND:USC00294862,68.1,Apr
4,TMIN,GHCND:USC00294862,26.8,Apr
5,TMAX,GHCND:USC00294862,72.6,May
5,TMIN,GHCND:USC00294862,38.2,May
6,TMAX,GHCND:USC00294862,83.5,Jun
6,TMIN,GHCND:USC00294862,50.4,Jun
7,TMAX,GHCND:USC00294862,83.9,Jul
7,TMIN,GHCND:USC00294862,50.1,Jul
8,TMAX,GHCND:USC00294862,86.1,Aug
8,TMIN,GHCND:USC00294862,51.0,Aug
9,TMAX,GHCND:USC00294862,78.2,Sep
9,TMIN,GHCND:USC00294862,41.2,Sep
10,TMAX,GHCND:USC00294862,72.6,Oct
10,TMIN,GHCND:USC00294862,33.0,Oct
12,TMAX,GHCND:USC00294862,55.9,Dec
12,TMIN,GHCND:USC00294862,13.4,Dec
1,TMAX,GHCND:USR0000MMED,22.7,Jan
1,TMIN,GHCND:USR0000MMED,3.7,Jan
2,TMAX,GHCND:USR0000MMED,15.8,Feb
2,TMIN,GHCND:USR0000MMED,-6.9,Feb
3,TMAX,GHCND:USR0000MMED,41.35,Mar
3,TMIN,GHCND:USR0000MMED,18.05,Mar
4,TMAX,GHCND:USR0000MMED,61.2,Apr
4,TMIN,GHCND:USR0000MMED,32.3,Apr
5,TMAX,GHCND:USR0000MMED,67.3,May
5,TMIN,GHCND:USR0000MMED,42.1,May
6,TMAX,GHCND:USR0000MMED,75.1,Jun
6,TMIN,GHCND:USR0000MMED,47.5,Jun
7,TMAX,GHCND:USR0000MMED,89.4,Jul
7,TMIN,GHCND:USR0000MMED,57.3,Jul
8,TMAX,GHCND:USR0000MMED,84.8,Aug
8,TMIN,GHCND:USR0000MMED,53.9,Aug
9,TMAX,GHCND:USR0000MMED,81.5,Sep
9,TMIN,GHCND:USR0000MMED,46.8,Sep
10,TMAX,GHCND:USR0000MMED,65.9,Oct
10,TMIN,GHCND:USR0000MMED,30.7,Oct
11,TMAX,GHCND:USR0000MMED,37.8,Nov
11,TMIN,GHCND:USR0000MMED,18.3,Nov
12,TMAX,GHCND:USR0000MMED,28.5,Dec
12,TMIN,GHCND:USR0000MMED,10.0,Dec
1,TMAX,GHCND:USW00024229,48.3,Jan
1,TMIN,GHCND:USW00024229,34.4,Jan
2,TMAX,GHCND:USW00024229,49.4,Feb
2,TMIN,GHCND:USW00024229,36.4,Feb
3,TMAX,GHCND:USW00024229,58.15,Mar
3,TMIN,GHCND:USW00024229,42.650000000000006,Mar
4,TMAX,GHCND:USW00024229,63.2,Apr
4,TMIN,GHCND:USW00024229,45.6,Apr
5,TMAX,GHCND:USW00024229,69.2,May
5,TMIN,GHCND:USW00024229,49.4,May
6,TMAX,GHCND:USW00024229,77.0,Jun
6,TMIN,GHCND:USW00024229,55.3,Jun
7,TMAX,GHCND:USW00024229,87.8,Jul
7,TMIN,GHCND:USW00024229,61.0,Jul
8,TMAX,GHCND:USW00024229,83.2,Aug
8,TMIN,GHCND:USW00024229,60.4,Aug
9,TMAX,GHCND:USW00024229,78.3,Sep
9,TMIN,GHCND:USW00024229,57.0,Sep
10,TMAX,GHCND:USW00024229,66.7,Oct
10,TMIN,GHCND:USW00024229,48.5,Oct
11,TMAX,GHCND:USW00024229,53.3,Nov
11,TMIN,GHCND:USW00024229,43.5,Nov
12,TMAX,GHCND:USW00024229,50.3,Dec
12,TMIN,GHCND:USW00024229,39.5,Dec
1,TMAX,GHCND:USC00363451,30.1,Jan
1,TMIN,GHCND:USC00363451,13.6,Jan
2,TMAX,GHCND:USC00363451,39.4,Feb
2,TMIN,GHCND:USC00363451,22.5,Feb
3,TMAX,GHCND:USC00363451,57.599999999999994,Mar
3,TMIN,GHCND:USC00363451,31.35,Mar
4,TMAX,GHCND:USC00363451,65.8,Apr
4,TMIN,GHCND:USC00363451,41.0,Apr
5,TMAX,GHCND:USC00363451,75.5,May
5,TMIN,GHCND:USC00363451,53.0,May
6,TMAX,GHCND:USC00363451,82.5,Jun
6,TMIN,GHCND:USC00363451,57.1,Jun
7,TMAX,GHCND:USC00363451,86.6,Jul
7,TMIN,GHCND:USC00363451,61.9,Jul
8,TMAX,GHCND:USC00363451,83.8,Aug
8,TMIN,GHCND:USC00363451,60.5,Aug
9,TMAX,GHCND:USC00363451,79.1,Sep
9,TMIN,GHCND:USC00363451,54.7,Sep
10,TMAX,GHCND:USC00363451,68.6,Oct
10,TMIN,GHCND:USC00363451,41.1,Oct
11,TMAX,GHCND:USC00363451,56.4,Nov
11,TMIN,GHCND:USC00363451,35.4,Nov
1,TMAX,GHCND:USC00193890,35.8,Jan
1,TMIN,GHCND:USC00193890,19.4,Jan
2,TMAX,GHCND:USC00193890,38.3,Feb
2,TMIN,GHCND:USC00193890,21.4,Feb
3,TMAX,GHCND:USC00193890,50.2,Mar
3,TMIN,GHCND:USC00193890,34.1,Mar
4,TMAX,GHCND:USC00193890,59.3,Apr
4,TMIN,GHCND:USC00193890,39.5,Apr
5,TMAX,GHCND:USC00193890,70.3,May
5,TMIN,GHCND:USC00193890,51.5,May
6,TMAX,GHCND:USC00193890,83.4,Jun
6,TMIN,GHCND:USC00193890,61.3,Jun
7,TMAX,GHCND:USC00193890,87.5,Jul
7,TMIN,GHCND:USC00193890,68.2,Jul
8,TMAX,GHCND:USC00193890,82.5,Aug
8,TMIN,GHCND:USC00193890,62.2,Aug
9,TMAX,GHCND:USC00193890,76.4,Sep
9,TMIN,GHCND:USC00193890,55.6,Sep
10,TMAX,GHCND:USC00193890,67.2,Oct
10,TMIN,GHCND:USC00193890,42.5,Oct
11,TMAX,GHCND:USC00193890,58.2,Nov
11,TMIN,GHCND:USC00193890,35.9,Nov
12,TMAX,GHCND:USC00193890,41.3,Dec
12,TMIN,GHCND:USC00193890,25.0,Dec
1,TMAX,GHCND:USC00445204,37.1,Jan
1,TMIN,GHCND:USC00445204,20.5,Jan
2,TMAX,GHCND:USC00445204,46.4,Feb
2,TMIN,GHCND:USC00445204,28.0,Feb
3,TMAX,GHCND:USC00445204,58.9,Mar
3,TMIN,GHCND:USC00445204,37.3,Mar
4,TMAX,GHCND:USC00445204,68.4,Apr
4,TMIN,GHCND:USC00445204,49.0,Apr
5,TMAX,GHCND:USC00445204,75.8,May
5,TMIN,GHCND:USC00445204,57.1,May
8,TMAX,GHCND:USC00445204,85.4,Aug
8,TMIN,GHCND:USC00445204,65.0,Aug
10,TMAX,GHCND:USC00445204,69.4,Oct
1,TMAX,GHCND:USW00013781,37.7,Jan
1,TMIN,GHCND:USW00013781,22.2,Jan
2,TMAX,GHCND:USW00013781,44.5,Feb
2,TMIN,GHCND:USW00013781,27.4,Feb
3,TMAX,GHCND:USW00013781,58.900000000000006,Mar
3,TMIN,GHCND:USW00013781,37.35,Mar
4,TMAX,GHCND:USW00013781,64.8,Apr
4,TMIN,GHCND:USW00013781,45.4,Apr
5,TMAX,GHCND:USW00013781,74.2,May
5,TMIN,GHCND:USW00013781,56.4,May
6,TMAX,GHCND:USW00013781,84.8,Jun
6,TMIN,GHCND:USW00013781,64.1,Jun
7,TMAX,GHCND:USW00013781,87.8,Jul
7,TMIN,GHCND:USW00013781,70.4,Jul
8,TMAX,GHCND:USW00013781,84.6,Aug
8,TMIN,GHCND:USW00013781,65.4,Aug
9,TMAX,GHCND:USW00013781,78.0,Sep
9,TMIN,GHCND:USW00013781,59.3,Sep
10,TMAX,GHCND:USW00013781,72.0,Oct
10,TMIN,GHCND:USW00013781,45.5,Oct
11,TMAX,GHCND:USW00013781,60.5,Nov
11,TMIN,GHCND:USW00013781,40.2,Nov
12,TMAX,GHCND:USW00013781,45.9,Dec
12,TMIN,GHCND:USW00013781,29.2,Dec
1,TMAX,GHCND:USR0000APAM,8.4,Jan
1,TMIN,GHCND:USR0000APAM,-0.8,Jan
2,TMAX,GHCND:USR0000APAM,10.2,Feb
2,TMIN,GHCND:USR0000APAM,0.7,Feb
3,TMAX,GHCND:USR0000APAM,10.35,Mar
3,TMIN,GHCND:USR0000APAM,3.1,Mar
4,TMAX,GHCND:USR0000APAM,22.7,Apr
4,TMIN,GHCND:USR0000APAM,13.1,Apr
5,TMAX,GHCND:USR0000APAM,38.0,May
5,TMIN,GHCND:USR0000APAM,26.8,May
6,TMAX,GHCND:USR0000APAM,59.1,Jun
6,TMIN,GHCND:USR0000APAM,46.7,Jun
7,TMAX,GHCND:USR0000APAM,54.6,Jul
7,TMIN,GHCND:USR0000APAM,43.4,Jul
8,TMAX,GHCND:USR0000APAM,47.0,Aug
8,TMIN,GHCND:USR0000APAM,37.5,Aug
9,TMAX,GHCND:USR0000APAM,38.3,Sep
9,TMIN,GHCND:USR0000APAM,31.4,Sep
10,TMAX,GHCND:USR0000APAM,18.3,Oct
10,TMIN,GHCND:USR0000APAM,13.0,Oct
11,TMAX,GHCND:USR0000APAM,5.5,Nov
11,TMIN,GHCND:USR0000APAM,-0.6,Nov
12,TMAX,GHCND:USR0000APAM,10.3,Dec
12,TMIN,GHCND:USR0000APAM,2.2,Dec
1,TMAX,GHCND:USC00466284,31.5,Jan
1,TMIN,GHCND:USC00466284,10.6,Jan
2,TMAX,GHCND:USC00466284,43.6,Feb
2,TMIN,GHCND:USC00466284,22.0,Feb
3,TMAX,GHCND:USC00466284,57.3,Mar
3,TMIN,GHCND:USC00466284,29.55,Mar
4,TMAX,GHCND:USC00466284,66.2,Apr
4,TMIN,GHCND:USC00466284,40.4,Apr
5,TMAX,GHCND:USC00466284,73.9,May
5,TMIN,GHCND:USC00466284,49.9,May
7,TMAX,GHCND:USC00466284,83.4,Jul
7,TMIN,GHCND:USC00466284,58.8,Jul
8,TMAX,GHCND:USC00466284,81.4,Aug
8,TMIN,GHCND:USC00466284,55.2,Aug
9,TMAX,GHCND:USC00466284,76.8,Sep
9,TMIN,GHCND:USC00466284,50.4,Sep
10,TMAX,GHCND:USC00466284,66.4,Oct
10,TMIN,GHCND:USC00466284,36.6,Oct
11,TMAX,GHCND:USC00466284,56.3,Nov
11,TMIN,GHCND:USC00466284,34.7,Nov
12,TMAX,GHCND:USC00466284,41.7,Dec
12,TMIN,GHCND:USC00466284,22.5,Dec
1,TMAX,GHCND:USC00284987,36.3,Jan
1,TMIN,GHCND:USC00284987,22.4,Jan
2,TMAX,GHCND:USC00284987,41.7,Feb
2,TMIN,GHCND:USC00284987,26.7,Feb
3,TMAX,GHCND:USC00284987,53.650000000000006,Mar
3,TMIN,GHCND:USC00284987,35.65,Mar
4,TMAX,GHCND:USC00284987,59.5,Apr
4,TMIN,GHCND:USC00284987,41.4,Apr
5,TMAX,GHCND:USC00284987,69.1,May
5,TMIN,GHCND:USC00284987,53.9,May
6,TMAX,GHCND:USC00284987,83.0,Jun
6,TMIN,GHCND:USC00284987,64.0,Jun
7,TMAX,GHCND:USC00284987,85.3,Jul
7,TMIN,GHCND:USC00284987,69.3,Jul
8,TMAX,GHCND:USC00284987,83.7,Aug
8,TMIN,GHCND:USC00284987,65.8,Aug
9,TMAX,GHCND:USC00284987,74.4,Sep
9,TMIN,GHCND:USC00284987,60.5,Sep
10,TMAX,GHCND:USC00284987,68.4,Oct
10,TMIN,GHCND:USC00284987,47.4,Oct
11,TMAX,GHCND:USC00284987,59.8,Nov
11,TMIN,GHCND:USC00284987,41.0,Nov
12,TMAX,GHCND:USC00284987,43.5,Dec
12,TMIN,GHCND:USC00284987,28.6,Dec
1,TMAX,GHCND:USC00114957,32.0,Jan
1,TMIN,GHCND:USC00114957,14.8,Jan
2,TMAX,GHCND:USC00114957,40.9,Feb
2,TMIN,GHCND:USC00114957,23.3,Feb
3,TMAX,GHCND:USC00114957,59.4,Mar
3,TMIN,GHCND:USC00114957,36.4,Mar
4,TMAX,GHCND:USC00114957,68.3,Apr
4,TMIN,GHCND:USC00114957,48.1,Apr
5,TMAX,GHCND:USC00114957,78.1,May
5,TMIN,GHCND:USC00114957,58.7,May
6,TMAX,GHCND:USC00114957,85.0,Jun
6,TMIN,GHCND:USC00114957,64.0,Jun
7,TMAX,GHCND:USC00114957,84.6,Jul
7,TMIN,GHCND:USC00114957,65.7,Jul
8,TMAX,GHCND:USC00114957,84.3,Aug
8,TMIN,GHCND:USC00114957,63.9,Aug
9,TMAX,GHCND:USC00114957,81.0,Sep
9,TMIN,GHCND:USC00114957,57.8,Sep
10,TMAX,GHCND:USC00114957,72.8,Oct
10,TMIN,GHCND:USC00114957,44.1,Oct
11,TMAX,GHCND:USC00114957,58.0,Nov
11,TMIN,GHCND:USC00114957,39.1,Nov
12,TMAX,GHCND:USC00114957,43.7,Dec
12,TMIN,GHCND:USC00114957,27.5,Dec
1,TMAX,GHCND:USC00185865,39.3,Jan
1,TMIN,GHCND:USC00185865,19.7,Jan
2,TMAX,GHCND:USC00185865,47.2,Feb
2,TMIN,GHCND:USC00185865,27.2,Feb
3,TMAX,GHCND:USC00185865,59.9,Mar
3,TMIN,GHCND:USC00185865,35.900000000000006,Mar
4,TMAX,GHCND:USC00185865,68.1,Apr
4,TMIN,GHCND:USC00185865,44.9,Apr
5,TMAX,GHCND:USC00185865,73.9,May
5,TMIN,GHCND:USC00185865,55.9,May
6,TMAX,GHCND:USC00185865,84.2,Jun
6,TMIN,GHCND:USC00185865,62.0,Jun
7,TMAX,GHCND:USC00185865,86.0,Jul
7,TMIN,GHCND:USC00185865,68.6,Jul
8,TMAX,GHCND:USC00185865,83.0,Aug
8,TMIN,GHCND:USC00185865,65.0,Aug
9,TMAX,GHCND:USC00185865,75.1,Sep
9,TMIN,GHCND:USC00185865,59.7,Sep
10,TMAX,GHCND:USC00185865,68.7,Oct
10,TMIN,GHCND:USC00185865,45.1,Oct
11,TMAX,GHCND:USC00185865,62.2,Nov
11,TMIN,GHCND:USC00185865,38.4,Nov
12,TMAX,GHCND:USC00185865,46.6,Dec
12,TMIN,GHCND:USC00185865,27.2,Dec
1,TMAX,GHCND:USC00294748,48.6,Jan
1,TMIN,GHCND:USC00294748,7.5,Jan
2,TMAX,GHCND:USC00294748,60.2,Feb
2,TMIN,GHCND:USC00294748,17.2,Feb
3,TMAX,GHCND:USC00294748,57.2,Mar
